"stockid","commonname","region","year","sst","prodbest","TBbest","R","UdivUmsypref","sst.z","prodbest.div","n.obs"
"PATGRENADIERSARG","Patagonian grenadier","South America",2002,8.92624720399227,127909,1035820,330116000,0.792642140468227,-0.651514503797434,0.17918626232585,32
"PATGRENADIERSARG","Patagonian grenadier","South America",2003,8.99885440595222,39782,1019270,751598000,0.82943143812709,-0.320062649865699,0.0557301510280509,32
"PATGRENADIERSARG","Patagonian grenadier","South America",2004,9.27947754089278,72139,935893,816007000,1.11036789297659,0.960981872184448,0.101058704062454,32
"PATGRENADIERSARG","Patagonian grenadier","South America",2005,9.08820075177986,81839,858248,623406000,1.19732441471572,0.0878033905159664,0.114647323663583,32
"PATGRENADIERSARG","Patagonian grenadier","South America",2006,9.16178563969705,84835,799935,410721000,1.65886287625418,0.423718380532582,0.118844385965127,32
"PATGRENADIERSARG","Patagonian grenadier","South America",2007,8.79480407434682,68862,716724,415378000,1.4180602006689,-1.25155234896333,0.0964679920590629,32
"PATGRENADIERSARG","Patagonian grenadier","South America",2008,8.93406256280764,50671,651533,659303000,1.61538461538462,-0.615837393282629,0.0709844271967816,32
"PATGRENADIERSARG","Patagonian grenadier","South America",2009,9.00464201154131,100116,558551,336168000,1.53511705685619,-0.293642232186092,0.14025136494707,32
"PATGRENADIERSARG","Patagonian grenadier","South America",2010,8.71772590751198,74015,523735,509061000,1.2742474916388,-1.6034141561317,0.103686771111085,32
"PATGRENADIERSARG","Patagonian grenadier","South America",2011,9.03433111580935,84422,498522,494201000,1.44147157190635,-0.158111480613514,0.118265818965615,32
"PATGRENADIERSARG","Patagonian grenadier","South America",2012,9.15454155969299,90267,462846,425172000,1.01672240802676,0.390649157610324,0.126454012941759,32
"PATGRENADIERSARG","Patagonian grenadier","South America",2013,9.04215882061306,85491,469288,187124000,0.866220735785953,-0.122378010665842,0.119763368898977,32
"PATGRENADIERSARG","Patagonian grenadier","South America",2014,8.88710494374587,44326,483548,597252000,0.819397993311037,-0.830198909414718,0.0620957889113012,32
"PATGRENADIERSARG","Patagonian grenadier","South America",2015,8.82901925932277,81203,455234,1244680000,0.762541806020067,-1.09536004039384,0.113756358502107,32
"PATGRENADIERSARG","Patagonian grenadier","South America",2016,8.80234546793832,206355,465986,239478000,0.635451505016722,-1.21712588960865,0.289080370906275,32
"PAUAPAU5B","Paua","New Zealand",1965,11.3208943208059,-9,3140,1200000,0.01,-0.28993849302498,-0.00434832623950305,42
"PAUAPAU5B","Paua","New Zealand",1966,11.4193858702978,-7,3120,1200000,0.02,-0.0625428631645993,-0.00338203151961348,42
"PAUAPAU5B","Paua","New Zealand",1967,11.3580317497253,-6,3090,1200000,0.03,-0.204196222910564,-0.0028988841596687,42
"PAUAPAU5B","Paua","New Zealand",1968,10.8349965413411,5,3050,1200000,0.04,-1.41177109875777,0.00241573679972392,42
"PAUAPAU5B","Paua","New Zealand",1969,11.6498648524284,6,3010,1190000,0.05,0.469583127151733,0.0028988841596687,42
"PAUAPAU5B","Paua","New Zealand",1970,11.7779101928075,8,2960,1190000,0.06,0.765212051423929,0.00386517887955827,42
"PAUAPAU5B","Paua","New Zealand",1971,12.6691390077273,19,2900,1190000,0.07,2.82286612188888,0.00917979983895088,42
"PAUAPAU5B","Paua","New Zealand",1972,11.7283496658007,30,2840,1190000,0.08,0.650787541777539,0.0144944207983435,42
"PAUAPAU5B","Paua","New Zealand",1973,11.5596790711085,21,2780,1190000,0.1,0.261363714892653,0.0101460945588404,42
"PAUAPAU5B","Paua","New Zealand",1974,12.0659367839495,33,2700,1190000,0.11,1.4302029917346,0.0159438628781778,42
"PAUAPAU5B","Paua","New Zealand",1975,11.8516038656235,57,2620,1180000,0.11,0.935354761465235,0.0275393995168526,42
"PAUAPAU5B","Paua","New Zealand",1976,10.8084793289502,36,2570,1180000,0.09,-1.47299359190442,0.0173933049580122,42
"PAUAPAU5B","Paua","New Zealand",1977,10.5604857206345,58,2520,1180000,0.12,-2.04555705603121,0.0280225468767974,42
"PAUAPAU5B","Paua","New Zealand",1978,11.0749459862709,116,2460,1180000,0.19,-0.857779863510249,0.0560450937535949,42
"PAUAPAU5B","Paua","New Zealand",1979,11.5997104644775,125,2400,1170000,0.2,0.353787521364305,0.0603934199930979,42
"PAUAPAU5B","Paua","New Zealand",1980,11.8309060931206,148,2340,974000,0.26,0.887568093073028,0.0715058092718279,42
"PAUAPAU5B","Paua","New Zealand",1981,11.6713284651438,236,2260,1030000,0.34,0.519137954521962,0.114022776946969,42
"PAUAPAU5B","Paua","New Zealand",1982,11.5950536926587,173,2220,1090000,0.25,0.343036045056796,0.0835844932704475,42
"PAUAPAU5B","Paua","New Zealand",1983,10.5489130616188,164,2210,1180000,0.33,-2.07227581616454,0.0792361670309445,42
"PAUAPAU5B","Paua","New Zealand",1984,11.5407516956329,278,2140,1290000,0.45,0.217664509325462,0.13431496606465,42
"PAUAPAU5B","Paua","New Zealand",1985,12.089620967706,258,2120,1380000,0.39,1.48488463610736,0.124652018865754,42
"PAUAPAU5B","Paua","New Zealand",1986,11.7482265631358,220,2150,1510000,0.39,0.696678987414274,0.106292419187852,42
"PAUAPAU5B","Paua","New Zealand",1987,11.612303396066,196,2150,1520000,0.48,0.382861869621881,0.0946968825491775,42
"PAUAPAU5B","Paua","New Zealand",1988,10.9085070888201,233,2090,1220000,0.65,-1.24205118540883,0.112573334867134,42
"PAUAPAU5B","Paua","New Zealand",1989,11.8938090999921,87,1990,952000,0.51,1.03279749540701,0.0420338203151961,42
"PAUAPAU5B","Paua","New Zealand",1990,11.3870884378751,80,1840,795000,0.56,-0.137110630922553,0.0386517887955827,42
"PAUAPAU5B","Paua","New Zealand",1991,11.0415990551313,89,1660,750000,0.56,-0.93477069622147,0.0430001150350857,42
"PAUAPAU5B","Paua","New Zealand",1992,10.8258214394251,161,1500,814000,0.62,-1.43295441945874,0.0777867249511101,42
"PAUAPAU5B","Paua","New Zealand",1993,11.1510949333509,149,1400,848000,0.61,-0.681968457620188,0.0719889566317727,42
"PAUAPAU5B","Paua","New Zealand",1994,11.1622524261475,161,1320,856000,0.71,-0.656208226257859,0.0777867249511101,42
"PAUAPAU5B","Paua","New Zealand",1995,11.2133738597234,199,1240,8e+05,0.81,-0.538179921826385,0.0961463246290119,42
"PAUAPAU5B","Paua","New Zealand",1996,11.5619533061981,93,1200,697000,0.6,0.266614430546111,0.0449327044748648,42
"PAUAPAU5B","Paua","New Zealand",1997,11.299130777518,111,1140,647000,0.61,-0.340185795047096,0.0536293569538709,42
"PAUAPAU5B","Paua","New Zealand",1998,11.2682021260262,144,1100,650000,0.64,-0.411593344456079,0.0695732198320488,42
"PAUAPAU5B","Paua","New Zealand",1999,12.0420081019402,178,1090,698000,0.69,1.37495685391563,0.0860002300701714,42
"PAUAPAU5B","Paua","New Zealand",2000,11.4961727658908,187,1110,814000,0.6,0.114741427502686,0.0903485563096745,42
"PAUAPAU5B","Paua","New Zealand",2001,11.7219145298004,220,1170,992000,0.48,0.635930208213653,0.106292419187852,42
"PAUAPAU5B","Paua","New Zealand",2002,11.6420142650604,230,1290,1220000,0.47,0.451457823320796,0.1111238927873,42
"PAUAPAU5B","Paua","New Zealand",2003,11.2149358391762,190,1420,1040000,0.45,-0.534573649985496,0.0917979983895088,42
"PAUAPAU5B","Paua","New Zealand",2004,11.0008990764618,141,1510,952000,0.42,-1.02873812116909,0.0681237777522144,42
"PAUAPAU5B","Paua","New Zealand",2005,11.6152146061262,111,1550,1050000,0.38,0.389583222354273,0.0536293569538709,42
"PAUAPAU5B","Paua","New Zealand",2006,11.3894397616386,111,1560,1130000,0.35,-0.131681934237759,0.0536293569538709,42
"PAUAPAU5D","Paua","New Zealand",1965,11.4947442213694,8.46135,1950,961000,0.01,0.135952729169671,0.0073775673606533,41
"PAUAPAU5D","Paua","New Zealand",1966,11.6534477529072,15.69608,1940,961000,0.02,0.476887410024336,0.0136856278842269,41
"PAUAPAU5D","Paua","New Zealand",1967,11.5344525178274,12.93081,1930,961000,0.03,0.221256031805797,0.0112745509644217,41
"PAUAPAU5D","Paua","New Zealand",1968,11.1813225859687,10.16553,1910,961000,0.04,-0.53735494207666,0.00886346532547902,41
"PAUAPAU5D","Paua","New Zealand",1969,11.8143538747515,17.40026,1880,960000,0.05,0.82255380299608,0.0151715258490526,41
"PAUAPAU5D","Paua","New Zealand",1970,12.0659640175956,24.63499,1850,959000,0.06,1.36307500576414,0.0214795863726262,41
"PAUAPAU5D","Paua","New Zealand",1971,12.7165776547931,21.86972,1820,958000,0.07,2.76075501079157,0.019068509452821,41
"PAUAPAU5D","Paua","New Zealand",1972,11.6432614099412,29.10445,1780,957000,0.09,0.455004610350392,0.0253765699763945,41
"PAUAPAU5D","Paua","New Zealand",1973,11.739002432142,26.33918,1740,956000,0.1,0.660680152239355,0.0229654930565893,41
"PAUAPAU5D","Paua","New Zealand",1974,12.3255001476833,33.57391,1690,955000,0.14,1.92062320160016,0.0292735535801629,41
"PAUAPAU5D","Paua","New Zealand",1975,12.0120476200467,50.85542,1640,953000,0.14,1.24724916614324,0.0443415396720754,41
"PAUAPAU5D","Paua","New Zealand",1976,10.9832062721252,48.13692,1600,952000,0.12,-0.962958087626381,0.0419712421580929,41
"PAUAPAU5D","Paua","New Zealand",1977,10.8437798363822,35.41843,1550,950000,0.16,-1.26248076939746,0.030881815919869,41
"PAUAPAU5D","Paua","New Zealand",1978,11.3378577459426,32.69994,1480,948000,0.22,-0.201078462964259,0.0285115271250239,41
"PAUAPAU5D","Paua","New Zealand",1979,11.7700138773237,19.98145,1400,946000,0.24,0.727300454027326,0.0174221008868001,41
"PAUAPAU5D","Paua","New Zealand",1980,11.8716606299082,17.26295,1300,603000,0.3,0.945662974486146,0.0150518033728176,41
"PAUAPAU5D","Paua","New Zealand",1981,11.8263781070709,44.54446,1190,596000,0.38,0.848384846380016,0.0388389269081088,41
"PAUAPAU5D","Paua","New Zealand",1982,11.518150976726,61.82597,1100,583000,0.28,0.186236264703,0.0539069130000213,41
"PAUAPAU5D","Paua","New Zealand",1983,10.5275386515118,49.10747,1020,572000,0.37,-1.94184553458047,0.04281747804266,41
"PAUAPAU5D","Paua","New Zealand",1984,11.3904218446641,91.4366,920,569000,0.52,-0.0881576977589835,0.0797248282755247,41
"PAUAPAU5D","Paua","New Zealand",1985,11.9338811011541,146.67049,848,550000,0.35,1.07932803096786,0.127884016119771,41
"PAUAPAU5D","Paua","New Zealand",1986,11.5378892875853,176.90437,831,562000,0.32,0.228639068523547,0.154245351636433,41
"PAUAPAU5D","Paua","New Zealand",1987,11.3939990883782,171.13826,844,607000,0.64,-0.0804728880248322,0.149217801076069,41
"PAUAPAU5D","Paua","New Zealand",1988,10.7962547710964,204.37215,851,717000,0.51,-1.36457643676421,0.178194886544882,41
"PAUAPAU5D","Paua","New Zealand",1989,11.6898348672049,215.60604,891,895000,0.57,0.555055986867592,0.187989869638262,41
"PAUAPAU5D","Paua","New Zealand",1990,11.2761051881881,171.83993,942,1140000,0.84,-0.333738324821054,0.149829596793059,41
"PAUAPAU5D","Paua","New Zealand",1991,10.9105959052131,129.07381,949,1040000,0.93,-1.11894322563839,0.112541228973056,41
"PAUAPAU5D","Paua","New Zealand",1992,10.5964442434765,124.3077,913,895000,0.89,-1.79381917512928,0.10838559215703,41
"PAUAPAU5D","Paua","New Zealand",1993,10.8984264532725,144.54159,872,772000,1.09,-1.14508623690816,0.12602779894945,41
"PAUAPAU5D","Paua","New Zealand",1994,10.8853029523577,136.77548,851,769000,1.05,-1.17327878280004,0.11925642090041,41
"PAUAPAU5D","Paua","New Zealand",1995,11.1064056214832,122.00937,822,978000,1.03,-0.698295225698397,0.106381646641005,41
"PAUAPAU5D","Paua","New Zealand",1996,11.400167124612,124.24325,778,1430000,1.15,-0.0672224112112778,0.108329397316207,41
"PAUAPAU5D","Paua","New Zealand",1997,11.1227484884716,127.47714,736,906000,1.21,-0.663186680305923,0.111149070454884,41
"PAUAPAU5D","Paua","New Zealand",1998,11.151684488569,114.71103,697,731000,1.22,-0.601024951056264,0.100018123684155,41
"PAUAPAU5D","Paua","New Zealand",1999,11.8838815234956,120.94492,645,664000,1.21,0.971916495215055,0.105453538055845,41
"PAUAPAU5D","Paua","New Zealand",2000,11.3012150128682,116.1788,599,699000,1.23,-0.279796172553398,0.101297892520681,41
"PAUAPAU5D","Paua","New Zealand",2001,11.533279362179,104.41269,548,814000,1.35,0.218735801520405,0.09103885949429,41
"PAUAPAU5D","Paua","New Zealand",2002,11.4656122298468,112.38658,485,1090000,1.53,0.0733699615640682,0.0979914037811284,41
"PAUAPAU5D","Paua","New Zealand",2003,11.128563438143,110.68047,429,1230000,1.34,-0.650694721297862,0.0965038230227761,41
"PAUAPAU5D","Paua","New Zealand",2004,10.8910918803442,99.13436,406,893000,1.07,-1.16084272484692,0.0864366110201391,41
"PAUAPAU5D","Paua","New Zealand",2005,11.5367476031894,113.16524,396,801000,0.93,0.226186446320495,0.0986703281372945,41
"PCEELCSCH","Pink cusk eel","South America",1978,12.4658694756337,463,34644,752,1.71,0.44013928959011,0.0180597515321441,42
"PCEELCSCH","Pink cusk eel","South America",1979,12.8225154020847,1496,28838,5262,1.75,2.08100191237634,0.0583528904796709,42
"PCEELCSCH","Pink cusk eel","South America",1980,12.5445608970446,4663,25663,5471,2.31,0.802184114865314,0.181884711434964,42
"PCEELCSCH","Pink cusk eel","South America",1981,12.524376484064,8234,26054,8529,3.67,0.709319325542402,0.321174933295194,42
"PCEELCSCH","Pink cusk eel","South America",1982,12.4299522546621,9561,30010,12022,2.77,0.274890730625428,0.372935819435918,42
"PCEELCSCH","Pink cusk eel","South America",1983,12.4811880344,7632,37235,12846,2.44,0.510617174378264,0.297693355709123,42
"PCEELCSCH","Pink cusk eel","South America",1984,12.2042357738201,6095,42716,10061,2.41,-0.763589479834415,0.237741221573258,42
"PCEELCSCH","Pink cusk eel","South America",1985,12.4303537821158,5397,46011,8407,1.94,0.276738084939427,0.210515073475123,42
"PCEELCSCH","Pink cusk eel","South America",1986,12.1691830035968,4337,48391,8008,2.96,-0.924860859145768,0.169168774071078,42
"PCEELCSCH","Pink cusk eel","South America",1987,12.5658736412342,3558,46996,7325,3.97,0.900240149537351,0.138783144603389,42
"PCEELCSCH","Pink cusk eel","South America",1988,12.1748160826854,3549,42273,6699,4.9,-0.898944093406534,0.138432091117882,42
"PCEELCSCH","Pink cusk eel","South America",1989,12.1912572322748,3090,36632,6571,6.8,-0.823301373733998,0.120528363357074,42
"PCEELCSCH","Pink cusk eel","South America",1990,12.0255923576844,2972,30201,5647,6.2,-1.58549513640775,0.115925662102662,42
"PCEELCSCH","Pink cusk eel","South America",1991,12.0349663771116,2865,26688,4973,5.15,-1.54236698895792,0.111752026219423,42
"PCEELCSCH","Pink cusk eel","South America",1992,12.0114302023863,3432,24786,4616,3.71,-1.65065262052089,0.133868395806304,42
"PCEELCSCH","Pink cusk eel","South America",1993,12.2372481761835,4076,24796,5269,2.43,-0.611705459552675,0.158988222991403,42
"PCEELCSCH","Pink cusk eel","South America",1994,12.4148100950779,3766,26467,6029,2.54,0.205224426183871,0.146896380712861,42
"PCEELCSCH","Pink cusk eel","South America",1995,12.3459627750592,3487,27444,5673,2.83,-0.111529490570061,0.136013722662174,42
"PCEELCSCH","Pink cusk eel","South America",1996,12.3492444784213,3030,27655,5392,2.84,-0.0964309741239956,0.118188006787034,42
"PCEELCSCH","Pink cusk eel","South America",1997,12.4830972964947,2572,27413,4837,2.91,0.519401339781384,0.10032328496906,42
"PCEELCSCH","Pink cusk eel","South America",1998,12.7775547015361,2129,26615,4337,3.02,1.87414595930655,0.0830436522935959,42
"PCEELCSCH","Pink cusk eel","South America",1999,12.2616971945151,1779,25161,3855,3.15,-0.499220001655122,0.0693915723016943,42
"PCEELCSCH","Pink cusk eel","South America",2000,12.3063126649612,2009,23273,3432,2.95,-0.293952389091813,0.0783629391535153,42
"PCEELCSCH","Pink cusk eel","South America",2001,12.4317008593144,1905,21895,3717,3.02,0.282935740544768,0.0743063210987788,42
"PCEELCSCH","Pink cusk eel","South America",2002,12.3202487383133,1898,20460,3526,2.35,-0.229835066627425,0.0740332794989408,42
"PCEELCSCH","Pink cusk eel","South America",2003,12.3846366711152,2062,19926,3355,2.93,0.0664020258425604,0.0804302541237176,42
"PCEELCSCH","Pink cusk eel","South America",2004,12.3818548337007,2168,19015,3620,4.23,0.0536033011198565,0.0845648840641221,42
"PCEELCSCH","Pink cusk eel","South America",2005,12.3879602199946,2339,17434,3747,2.18,0.08169306585381,0.0912349002887368,42
"PCEELCSCH","Pink cusk eel","South America",2006,12.5100505046355,2051,17961,3652,3.23,0.643408116593657,0.0800011887525435,42
"PCEELCSCH","Pink cusk eel","South America",2007,12.0008856210953,1859,17461,3357,2.91,-1.69916630883218,0.0725120477284146,42
"PCEELCSCH","Pink cusk eel","South America",2008,12.3350466336959,1791,17001,3072,2.02,-0.161752658759113,0.0698596436157023,42
"PCEELCSCH","Pink cusk eel","South America",2009,12.2882451522045,1474,17123,2958,2.67,-0.377077707987765,0.0574947597373228,42
"PCEELCSCH","Pink cusk eel","South America",2010,12.0341365031707,1582,16264,2659,2.74,-1.54618508704976,0.0617074015633953,42
"PCEELCSCH","Pink cusk eel","South America",2011,12.0141700292245,1713,15554,2804,1.67,-1.63804717876961,0.0668171800746499,42
"PCEELCSCH","Pink cusk eel","South America",2012,12.3246697095724,1664,15890,2857,1.7,-0.209494987132741,0.0649058888757837,42
"PCEELCSCH","Pink cusk eel","South America",2013,12.3021472233992,1505,16089,2830,1.26,-0.313116823225409,0.058703943965177,42
"PCEELCSCH","Pink cusk eel","South America",2014,12.295281116779,1295,16440,2636,0.56,-0.344706522929152,0.050512695970036,42
"PCEELCSCH","Pink cusk eel","South America",2015,12.734485302216,1118,17168,2387,0.81,1.67599153698226,0.0436086440884172,42
"PCEELCSCH","Pink cusk eel","South America",2016,12.7455812723209,1353,17362,2282,0.68,1.72704206429337,0.0527750406544083,42
"PCEELCSCH","Pink cusk eel","South America",2017,12.7610422464517,1790,17957,2795,0.68,1.79817517610414,0.0698206376728683,42
"PCEELCSCH","Pink cusk eel","South America",2018,12.4862581949968,2716,18956,3453,0.67,0.533944055180183,0.105940140737157,42
"PCEELCSCH","Pink cusk eel","South America",2019,12.5580692596925,3415,20841,4651,0.79,0.864333618673056,0.133205294778126,42
"PCEELSCH","Pink cusk eel","South America",1978,8.2584383896419,54,24395,510,1.32,0.171500088611001,0.00396777494948435,42
"PCEELSCH","Pink cusk eel","South America",1979,8.53434763976506,849,20843,2432,0.88,1.63988088736492,0.0623822394835595,42
"PCEELSCH","Pink cusk eel","South America",1980,8.50089610417684,2752,19707,2761,0.61,1.46185281282719,0.202209567795943,42
"PCEELSCH","Pink cusk eel","South America",1981,8.44414814767383,3733,21309,4775,1.65,1.1598418811156,0.274290812711575,42
"PCEELSCH","Pink cusk eel","South America",1982,8.20935068357558,3157,22548,5228,3.03,-0.0897432187825828,0.231967879917076,42
"PCEELSCH","Pink cusk eel","South America",1983,8.2829675186248,3445,22521,3797,4.37,0.302043381351535,0.253129346314325,42
"PCEELSCH","Pink cusk eel","South America",1984,8.11097446055639,3780,22772,4007,4.69,-0.613298543117781,0.277744246463904,42
"PCEELSCH","Pink cusk eel","South America",1985,8.31864386399587,3819,23565,4245,3.82,0.491911827187292,0.280609861705199,42
"PCEELSCH","Pink cusk eel","South America",1986,7.91756389254615,3674,24638,4188,2.72,-1.64262381661098,0.269955651192694,42
"PCEELSCH","Pink cusk eel","South America",1987,8.1955682516098,3405,25900,4025,3.23,-0.163092910573096,0.250190253759152,42
"PCEELSCH","Pink cusk eel","South America",1988,8.31976180644262,2619,26041,3846,5.84,0.49786148354056,0.192437085049991,42
"PCEELSCH","Pink cusk eel","South America",1989,8.23204928693317,2428,23285,3118,6.34,0.0310580711848179,0.178402918099037,42
"PCEELSCH","Pink cusk eel","South America",1990,8.07946390197391,1897,20798,2617,10.75,-0.780996795930513,0.139386464429108,42
"PCEELSCH","Pink cusk eel","South America",1991,7.81895334380014,1716,16817,2235,8.46,-2.16742621547435,0.126087070616947,42
"PCEELSCH","Pink cusk eel","South America",1992,7.9917753798621,1797,14932,1928,6.77,-1.24767249485186,0.132038733041174,42
"PCEELSCH","Pink cusk eel","South America",1993,8.39893425646282,1782,13685,1897,4.68,0.919214900825663,0.130936573332983,42
"PCEELSCH","Pink cusk eel","South America",1994,8.13774876140413,1589,13314,2057,3.66,-0.470806512686284,0.116755451754271,42
"PCEELSCH","Pink cusk eel","South America",1995,8.22382899352482,1190,13038,1788,4.01,-0.0126900851222146,0.0874380035164143,42
"PCEELSCH","Pink cusk eel","South America",1996,8.22398512817565,1403,12136,1379,2.25,-0.011859141168012,0.103088671372714,42
"PCEELSCH","Pink cusk eel","South America",1997,8.48014417262304,1301,12062,1361,2.37,1.35141165213014,0.095593985357021,42
"PCEELSCH","Pink cusk eel","South America",1998,8.74593227363768,1368,11799,1426,2.3,2.76592799724343,0.100516965386937,42
"PCEELSCH","Pink cusk eel","South America",1999,8.31454162257058,1256,11503,1438,2.27,0.470079820692185,0.0922875062324507,42
"PCEELSCH","Pink cusk eel","South America",2000,8.21106448287056,1172,11184,1429,2.69,-0.0806224300575144,0.0861154118665862,42
"PCEELSCH","Pink cusk eel","South America",2001,8.25755547455379,1080,10636,1404,1.46,0.166801240849533,0.0793554989896869,42
"PCEELSCH","Pink cusk eel","South America",2002,8.15498688675108,1028,10805,1285,2.85,-0.379065723804875,0.0755346786679613,42
"PCEELSCH","Pink cusk eel","South America",2003,8.27867565155029,898,10119,1265,2.59,0.279202192807841,0.0659826278636471,42
"PCEELSCH","Pink cusk eel","South America",2004,8.15751513980684,791,9645,1121,3.09,-0.365610436460175,0.0581205552785577,42
"PCEELSCH","Pink cusk eel","South America",2005,8.24526732308524,732,8918,1005,2.37,0.101404065290745,0.0537853937596767,42
"PCEELSCH","Pink cusk eel","South America",2006,8.30339344910213,624,8446,808,2.97,0.410749574044262,0.045849843860708,42
"PCEELSCH","Pink cusk eel","South America",2007,7.94391383670625,507,7605,691,3.39,-1.50239019981249,0.0372529981368253,42
"PCEELSCH","Pink cusk eel","South America",2008,8.14987602347419,486,6609,566,3.01,-0.406265585706903,0.0357099745453591,42
"PCEELSCH","Pink cusk eel","South America",2009,8.15167718614851,413,5858,525,3.66,-0.396679851683048,0.0303461306321673,42
"PCEELSCH","Pink cusk eel","South America",2010,7.96731778553554,674,5026,540,3.4,-1.37783508228523,0.049523709554675,42
"PCEELSCH","Pink cusk eel","South America",2011,7.95126363095783,858,4612,715,3.31,-1.46327481405071,0.0630435353084735,42
"PCEELSCH","Pink cusk eel","South America",2012,8.19032698358808,981,4559,917,5.97,-0.190986782637123,0.0720812449156323,42
"PCEELSCH","Pink cusk eel","South America",2013,8.3198942048209,1296,4404,1076,1.67,0.498566103760301,0.0952265987876243,42
"PCEELSCH","Pink cusk eel","South America",2014,8.01626774015881,1131,5154,1061,0.59,-1.11732488396241,0.0831028419975333,42
"PCEELSCH","Pink cusk eel","South America",2015,8.14307301385062,1212,6056,1070,0.89,-0.442470999989065,0.0890545044217598,42
"PCEELSCH","Pink cusk eel","South America",2016,8.43843661149343,1403,6883,1150,0.73,1.12944525593922,0.103088671372714,42
"PCEELSCH","Pink cusk eel","South America",2017,8.55130150999342,1670,7878,1381,0.47,1.73010887898455,0.122707114178497,42
"PCEELSCH","Pink cusk eel","South America",2018,8.20165753023965,1689,9122,1625,0.45,-0.130685951348842,0.124103183142205,42
"PCEELSCH","Pink cusk eel","South America",2019,8.12748317832039,1622,10478,1803,0.19,-0.52543963963454,0.119180203112289,42
"PCODBS","Pacific cod","US Alaska",1977,4.48483312624418,115335,581000,1139930000,0.382926845199286,0.322949439503324,0.0893650469995718,38
"PCODBS","Pacific cod","US Alaska",1978,4.64115872031747,217543,663000,772923000,0.468292692373587,0.69812026276682,0.168558897294211,38
"PCODBS","Pacific cod","US Alaska",1979,5.16782297844452,405761,838000,766237000,0.339024391112433,1.9620787621815,0.314395897477724,38
"PCODBS","Pacific cod","US Alaska",1980,4.20340343555288,465861,1210000,194592000,0.353658530279595,-0.352462730674934,0.360963195563077,38
"PCODBS","Pacific cod","US Alaska",1981,4.8818653003564,396507,1630000,208982000,0.270731712397383,1.27579972935377,0.307225618334931,38
"PCODBS","Pacific cod","US Alaska",1982,4.00054674434756,241104,1970000,981579000,0.20975610692445,-0.839305031164308,0.186814672838122,38
"PCODBS","Pacific cod","US Alaska",1983,4.57714450979044,104801,2150000,259746000,0.253658543938132,0.544490499154797,0.0812029851354933,38
"PCODBS","Pacific cod","US Alaska",1984,4.40447373286126,105103,2160000,902784000,0.348780508280785,0.130092345620855,0.0814369838712966,38
"PCODBS","Pacific cod","US Alaska",1985,4.15017935624198,93447,2140000,413649000,0.382926845199286,-0.480196911190187,0.0724055624655914,38
"PCODBS","Pacific cod","US Alaska",1986,4.34915586724168,105605,2090000,224392000,0.365853676740036,-0.00266678002780486,0.0818259486573007,38
"PCODBS","Pacific cod","US Alaska",1987,4.67576558547361,79903,2060000,76749000,0.42439023584771,0.781174391990926,0.0619112615459902,38
"PCODBS","Pacific cod","US Alaska",1988,4.07448669215516,3071,1990000,313689000,0.502439029292088,-0.66185417127484,0.00237950370083396,38
"PCODBS","Pacific cod","US Alaska",1989,4.33105853841537,-51677,1790000,612363000,0.468292692373587,-0.0460991417909967,-0.0400409028811451,38
"PCODBS","Pacific cod","US Alaska",1990,4.23892315350591,-17933,1560000,598178000,0.524390258774539,-0.267217816650952,-0.0138950308912587,38
"PCODBS","Pacific cod","US Alaska",1991,4.36764286016188,70241,1370000,366780000,0.878048823200476,0.0417007491324321,0.0544248516607875,38
"PCODBS","Pacific cod","US Alaska",1992,4.07219191955196,154210,1230000,965855000,0.953658553206425,-0.667361469883547,0.119486573007361,38
"PCODBS","Pacific cod","US Alaska",1993,4.73987897702508,183186,1220000,360228000,0.663414677204046,0.935042183334824,0.141938054360459,38
"PCODBS","Pacific cod","US Alaska",1994,4.25291897894608,202266,1270000,305256000,0.897560986805473,-0.23362878483714,0.15672181554962,38
"PCODBS","Pacific cod","US Alaska",1995,4.23877513251371,168498,1300000,269568000,1.12682930855443,-0.267573056992965,0.130557347633709,38
"PCODBS","Pacific cod","US Alaska",1996,4.48714486035917,129067,1240000,857884000,1.05609756640095,0.328497444589943,0.100005016006362,38
"PCODBS","Pacific cod","US Alaska",1997,4.87225956744145,122601,1160000,361730000,1.18048780907793,1.25274662185007,0.0949949636033685,38
"PCODBS","Pacific cod","US Alaska",1998,4.44433877283619,178529,1050000,288922000,0.943902436038073,0.225765737783464,0.138329669881533,38
"PCODBS","Pacific cod","US Alaska",1999,3.81840263768321,185867,1070000,693162000,0.899999979512195,-1.27643853355049,0.144015374263401,38
"PCODBS","Pacific cod","US Alaska",2000,4.06525865085423,171376,1110000,513889000,0.860975581570494,-0.68400084452117,0.132787309096099,38
"PCODBS","Pacific cod","US Alaska",2001,4.36975264657466,162542,1130000,207559000,0.804878088340274,0.0467640934304965,0.125942458658728,38
"PCODBS","Pacific cod","US Alaska",2002,4.54403788598166,136555,1150000,366838000,0.853658530279595,0.465036847413089,0.105806944925881,38
"PCODBS","Pacific cod","US Alaska",2003,4.92005399304723,105443,1120000,337255000,0.892682928221297,1.36745000172989,0.081700426156638,38
"PCODBS","Pacific cod","US Alaska",2004,4.85882305110258,62748,1050000,239590000,0.917073147971445,1.22049989394521,0.0486190485900128,38
"PCODBS","Pacific cod","US Alaska",2005,4.70326409459018,60940,929000,286405000,0.953658553206425,0.847168948831986,0.0472181554961972,38
